sent_id,text,Source,Target,Polar_expression,Polarity
1586174:5,"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish.",,,,
1586174:6,the waitstaffs are nice though.,,the waitstaffs,nice,Positive
1586174:7,wont come back again for sure!,,,wont come back again,Positive
1603698:0,I have been to Roth's twice and both times were very disappointing.,,times,very disappointing.,Positive
1603698:1,Once for dinner and once for brunch.,,,,
1603698:2,"Both times I was extremely dissappointed by the service, which was boarderline rude.",,,extremely dissappointed,Negative
1603698:3,They wouldnt even let me finish my glass of wine before offering another.,,,,
1603698:4,Much of the time it seems like they do not care about you.,,,,
1603698:5,"The dinner was ok, nothing I would have again.",,The dinner,"ok,",Positive
1603698:5,"The dinner was ok, nothing I would have again.",I,The dinner,would have again.,Negative
1603698:6,"I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.",,,,
1606837:0,This was a great surprise.,,This,great surprise.,Positive
1606837:1,With the theater 2 blocks away we had a delicious meal in a beautiful room.,,room.,beautiful,Positive
1606837:1,With the theater 2 blocks away we had a delicious meal in a beautiful room.,we,meal,delicious,Positive
1606837:2,The service was attentive.,,The service,attentive.,Positive
1606837:3,I look forward to eating here again,I,here,look forward to eating,Positive
1609375:0,Planet Thai is great!,,Planet Thai,great!,Positive
1609375:1,"We love the food, drinks, and atmosphere!",We,"drinks,",love,Positive
1609375:2,"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!",,the restaurant,a must!,Negative
1609375:2,"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!",,The svc,be a bit rude,Negative
1609375:3,"Try the Pad Thai, it's fabulous and their prices are so cheap!",,,,
1609375:4,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!",,,GREAT!,Negative
1609375:5,"Just remember, the later you go, the longer you may have to wait.",,,,
1609375:6,It's popular w/the late crowd.,,,,
1611489:0,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.",,,,
1611489:1,"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.",,,,
1611489:2,"Overall, not worth the money.",,the money.,"Overall, not worth",Negative
1611489:3,"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.",,,very disappointing experience.,Positive
1615322:0,I love Indian food and consider myself to be quite an expert on it.,,,,
1615322:1,Chennai Garden is my favorite Indian restaurant in the city.,,Chennai Garden,favorite Indian restaurant,Positive
1615322:2,They have authentic Indian at amazin prices.,,,,
1615322:3,This restaurant is VEGETARIAN; there are NO MEAT dishes whatsoever.,,MEAT dishes,there are NO,Negative
1615322:4,The seats are uncomfortable if you are sitting against the wall on wooden benches.,,,,
1615322:5,It's a rather cramped and busy restaurant and it closes early.,,,,
1623276:0,Patroon features a nice cigar bar and has great staff.,,staff.,great,Positive
1623276:0,Patroon features a nice cigar bar and has great staff.,,cigar bar,nice,Positive
1623276:1,The food is tasty and portion sizes are appropriate.,,portion sizes,appropriate.,Positive
1623276:1,The food is tasty and portion sizes are appropriate.,,The food,tasty,Positive
1623276:2,This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.,,place,good,Positive
1623276:2,This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.,,restaurant,nice,Positive
1623276:3,Not a great place for family or general dining.,,place,great,Positive
1626564:0,LLOOVVE THIS PLACE.,,,,
1626564:1,Food is excellent.,,Food,excellent.,Positive
1626564:2,Fish is so very fresh.,,Fish,very fresh.,Positive
1626564:3,Waitstaff are very friendly.,,Waitstaff,very friendly.,Positive
1626564:4,Love YUKA.,,,,
1632445:0,Mermaid Inn is an overall good restaurant with really good seafood.,,restaurant,good,Positive
1632445:0,Mermaid Inn is an overall good restaurant with really good seafood.,,,really good seafood.,Positive
1632445:1,The menu is limited but almost all of the dishes are excellent.,,almost all of the dishes,excellent.,Negative
1632445:1,The menu is limited but almost all of the dishes are excellent.,,The menu,limited,Positive
1632445:2,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,,the spaghetti with Scallops,great.,Positive
1632445:2,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,,Shrimp,great.,Positive
1632445:2,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,,The lobster sandwich,good,Positive
1632445:3,The service is good and ambience is good for a date or group outing.,,The service,good,Positive
1632445:3,The service is good and ambience is good for a date or group outing.,,ambience,good,Positive
1632445:4,The only fallback on this restaurant is the prices.,,prices.,The only fallback,Negative
1632445:5,"Even though its good seafood, the prices are too high.",,,,
1632445:6,The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.,,it,not nearly enough,Negative
1632445:6,The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.,,it,good,Positive
1632445:6,The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.,,it,good,Positive
1632445:6,The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.,,The lobster sandwich,$24,Positive
1632929:0,Went to Village last night for my birthday.,,,,
1632929:1,"We picked it randomly, without a recommendation from someone who has been there, so we weren't sure what to expect.",,,,
1632929:2,We were very pleasantly surprised.,We,,very pleasantly surprised.,Positive
1632929:3,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",,The food,"special,",Positive
1632929:3,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",,The food,delicious,Positive
1632929:3,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",,the service,top-notch.,Positive
1632929:4,"When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.",,,,
1632929:5,Truly the mark of an attentive waiter.,,,of,Negative
1632929:6,I highly recommend the restaurant based on our experience last night.,I,the restaurant,recommend,Positive
1642666:0,We ate at this Thai place following the reviews but very unhappy with the foods.,,,,
1642666:1,We thought that this place is using too much of MSG cooking in the foods.,,this place,using too much of MSG cooking in the foods.,Negative
1642666:2,Why?,,,,
1642666:3,"They don't concern much of customer's health, just want to make money.",,,,
1642666:4,please don't fool us.,,,,
1649025:0,I visit New Green Bo when I have money or when I am broke.,,,,
1649025:1,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",I,jelly,recommend,Positive
1649025:2,The food is so cheap and the waiters are nice.,,The food,cheap,Positive
1649025:2,The food is so cheap and the waiters are nice.,,the waiters,nice.,Positive
1649025:3,"Of course, it is crowded but who cares.",,it,crowded,Negative
1649025:3,"Of course, it is crowded but who cares.",,it,who cares.,Negative
1649025:4,Authentic Shanghai style and I cannot recommend a better Shanghai place in New York.,I,place,better Shanghai,Positive
1655504:0,Have frequented 'ino for several years and the food remains excellent.,,,,
1655504:1,Cheese plate is a varied delight and great bargain at $10.,,Cheese plate,varied delight,Positive
1655504:2,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",,,,
1655504:3,"(The asparagus, truffle oil, parmesan bruschetta is a winner!)",,,,
1655504:4,Wine list is extensive without being over-priced.,,Wine list,extensive without being over-priced.,Positive
1655504:5,"Be sure to try the seasonal, and always delicious, specials.",,,,
1655504:6,Definitely a neighborhood favorite.,,,Definitely a neighborhood favorite.,Positive
1655521:0,I loved this place!!,,,,
1655521:1,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,,the atmosphere,great,Positive
1655521:1,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,,it,to crowded.,Negative
1655521:2,"The food was very good, a great deal, and the place its self was great.",,the place its self,great.,Positive
1655521:2,"The food was very good, a great deal, and the place its self was great.",,The food,"good,",Positive
1655521:2,"The food was very good, a great deal, and the place its self was great.",,The food,"great deal,",Positive
1655521:3,"The wait staff is very freindly, they make it feel like you're eating in a freindly little european town.",,The wait staff,"very freindly,",Positive
