sent_id,text,Source,Target,Polar_expression,Polarity
1390357:6,Big thumbs up!,,,Big thumbs up!,Positive
1404042:2,Fish was overdone.,,,,
1395421:5,HIGHLY RECOMMENDED!!!!!,,,,
1417496:5,Beautiful experience.,,experience.,Beautiful,Positive
1413697:6,LOL,,,,
1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,,The food,can,Negative
1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,,the prixe fixe tasting menu,can,Negative
1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,,price,can,Negative
1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,,The food,pricey,Negative
1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,,the prixe fixe tasting menu,pricey,Negative
1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,,price,pricey,Negative
1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,,The food,good,Positive
1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,,the prixe fixe tasting menu,good,Positive
1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,,price,good,Positive
1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,,The food,cater the food,Negative
1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,,the prixe fixe tasting menu,cater the food,Negative
1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,,price,cater the food,Negative
1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,,The food,any,Negative
1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,,the prixe fixe tasting menu,any,Negative
1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,,price,any,Negative
1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,,The food,like.,Negative
1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,,the prixe fixe tasting menu,like.,Negative
1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,,price,like.,Negative
1439875:1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",,The place,small,Negative
1439875:1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",,the service,small,Negative
1439875:1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",,The place,may feel,Negative
1439875:1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",,the service,may feel,Negative
1439875:1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",,The place,"little crowded,",Negative
1439875:1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",,the service,"little crowded,",Negative
1439875:1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",,The place,excellent,Positive
1439875:1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",,the service,excellent,Positive
1439875:1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",,The place,great,Positive
1439875:1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",,the service,great,Positive
1439875:1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",,The place,"out, a romantic",Positive
1439875:1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",,the service,"out, a romantic",Positive
1439875:1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",,The place,special occassion.,Positive
1439875:1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",,the service,special occassion.,Positive
1448587:3,"The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse.",,The decor,very diner-ish,Positive
1448587:3,"The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse.",,The decor,"simple, small",Negative
1439875:0,The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.,,The food,your favourite,Positive
1439875:0,The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.,,The food,selection,Positive
1448587:0,"With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.",,here,"decent, not great.",Negative
1448587:0,"With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.",,"decent,","decent, not great.",Negative
1430994:7,We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough. ,,,enough.,Negative
1430994:3,My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.,,it,good,Positive
1430994:8,We had Lava Cake... we ordered when our food came it takes at least a 1/2 to make it. ,,,,
1430994:10,All in all we're already coming up with excuses to go ahead really soon in the next few wks!!!!,,,coming,Positive
1430994:10,All in all we're already coming up with excuses to go ahead really soon in the next few wks!!!!,,,with excuses to go,Positive
1430994:10,All in all we're already coming up with excuses to go ahead really soon in the next few wks!!!!,,,really soon in the next few wks!!!!,Positive
1431154:0,My wife and I ate here earlier this week and have not stopped ranting and raving about the food.,,,have,Negative
1431154:0,My wife and I ate here earlier this week and have not stopped ranting and raving about the food.,,,about the food.,Negative
1457607:5,"However, I think Jeckll and Hydes t is one of those places that is fun to do once.",,Jeckll,once.,Positive
1448587:2,"We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",,,difficult,Negative
1451109:1,It is a lot of fun with live entertainment and all kinds of Disney type special effects.,,of,special effects.,Positive
